edge
23313215#2
23184029
47241806#2
47241806#2
-586684993#1
23184010
23032787#11
24620747#2
24620747#2
-12787707#0
156790667#2
387401258#0
62140554#2
31626956#2
31626956#5
23176406
31626934#0
4807773#2
1169441401
23184031
31626956#9
31626956#9
31626956#9
31626956#9
4807774#2
4807774#2
4807774#3
4807774#2
693946723#1
54883366#0
247063363#0
-54883366#2
-36905364#0
4807837#0
38192921
31151991#1
4807784#2
4807784#2
38360673
23184032
-23320404#7
62140554#1
1004927226#1
699824707#0
-38388540
24620747#0
31626945#2
31626948
31626945#0
31626945#0
-8571802#1
-38361908#1
23184015#1
688219969
694012877#2
692560997
692560997
31626956#4
23312967#1
23312966#0
172027500#3
911891329
-5108622#3
4807770#1
24620747#2
1169441401
1169441401
-183048931
449555696#2
23312971#0
281967839#1
23320559#1
282513345
-350217704#0
25872102
31626930
4807880#0
693946723#0
464511675
464511675
-39761675#3
47241806#0
23184031
-205040094#13
189364993#0
8576730#2
244297632
823051186#4
-126109382
24620747#0
648572118#0
648572118#0
-871822240
-4811453#4
-4811453#1
25752843#5
-273990571#6
-23386391#1
24620747#0
-1257785756
